column_a,trans_id,account_id,type,operation,amount,balance,k_symbol,bank,account,year,month,day,date,fulldate,fulltime,fulldatewithtime
7582,T03612227,A00002486,Credit,,132.6,19706.8,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,14:25:27,2013-07-31T14:25:27
7583,T03611406,A00002464,Credit,,96.7,37541.7,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,16:32:44,2013-07-31T16:32:44
7584,T03611521,A00002467,Credit,,127.9,38723.2,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,14:02:34,2013-07-31T14:02:34
7585,T03610373,A00002429,Credit,,129.7,28801.8,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,14:05:30,2013-07-31T14:05:30
7586,T03612404,A00002489,Credit,,80.9,28685.5,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,12:12:01,2013-07-31T12:12:01
7587,T00758105,A00002585,Debit,Cash Withdrawal,14.6,45464.0,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,12:38:36,2013-07-31T12:38:36
7588,T00756443,A00002581,Debit,Cash Withdrawal,14.6,68910.8,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,11:16:12,2013-07-31T11:16:12
7589,T03639006,A00003277,Credit,,43.0,17797.0,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,11:23:06,2013-07-31T11:23:06
7590,T03640599,A00003327,Credit,,131.1,33586.4,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,14:57:24,2013-07-31T14:57:24
7591,T03638486,A00003261,Credit,,28.9,8994.9,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,15:04:18,2013-07-31T15:04:18
7592,T03639234,A00003284,Credit,,96.8,26011.7,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,10:03:19,2013-07-31T10:03:19
7593,T03638420,A00003260,Credit,,280.8,85760.8,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,09:04:02,2013-07-31T09:04:02
7594,T03640254,A00003316,Credit,,200.1,49472.3,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,14:49:13,2013-07-31T14:49:13
7595,T03639850,A00003302,Credit,,123.8,26762.9,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,15:38:35,2013-07-31T15:38:35
7596,T03639167,A00003283,Credit,,171.4,40713.8,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,15:24:53,2013-07-31T15:24:53
7597,T03638296,A00003258,Credit,,70.1,19399.1,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,11:07:43,2013-07-31T11:07:43
7598,T03637827,A00003246,Credit,,33.0,13665.0,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,16:46:12,2013-07-31T16:46:12
7599,T03671899,A00005622,Credit,,282.7,45526.9,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,11:56:10,2013-07-31T11:56:10
7600,T03670077,A00005313,Credit,,124.5,25113.8,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,10:08:13,2013-07-31T10:08:13
7601,T03664617,A00004427,Credit,,54.5,16278.5,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,13:20:42,2013-07-31T13:20:42
7602,T03670839,A00005442,Credit,,134.6,26091.7,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,15:47:09,2013-07-31T15:47:09
7603,T03667908,A00004937,Credit,,134.3,69376.7,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,11:56:12,2013-07-31T11:56:12
7604,T03667564,A00004894,Credit,,45.1,28000.1,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,09:19:36,2013-07-31T09:19:36
7605,T03669476,A00005215,Credit,,49.4,15736.4,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,14:30:48,2013-07-31T14:30:48
7606,T03670523,A00005385,Credit,,103.2,30675.4,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,11:35:35,2013-07-31T11:35:35
7607,T03665663,A00004576,Credit,,161.7,43120.3,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,08:16:22,2013-07-31T08:16:22
7608,T03670765,A00005423,Credit,,96.6,66501.6,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,11:04:53,2013-07-31T11:04:53
7609,T03669576,A00005228,Credit,,43.3,35824.3,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,12:00:44,2013-07-31T12:00:44
7610,T03669820,A00005270,Credit,,255.2,51895.9,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,12:22:30,2013-07-31T12:22:30
7611,T00737492,A00002519,Debit,Cash Withdrawal,14.6,16267.5,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,10:29:38,2013-07-31T10:29:38
7612,T00840401,A00002861,Debit,Cash Withdrawal,14.6,20690.9,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,12:53:53,2013-07-31T12:53:53
7613,T03479722,A00009265,Credit,,211.1,97467.2,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,15:11:57,2013-07-31T15:11:57
7614,T03478301,A00009034,Credit,,13.2,24517.2,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,15:46:02,2013-07-31T15:46:02
7615,T03479194,A00009188,Credit,,120.6,20393.4,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,16:16:55,2013-07-31T16:16:55
7616,T03492045,A00007753,Credit,,221.4,74054.9,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,15:43:01,2013-07-31T15:43:01
7617,T03479822,A00009307,Credit,,175.6,30919.0,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,16:58:00,2013-07-31T16:58:00
7618,T03478622,A00009093,Credit,,46.8,21788.8,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,09:48:20,2013-07-31T09:48:20
7619,T03488400,A00007445,Credit,,259.6,64599.7,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,14:24:41,2013-07-31T14:24:41
7620,T03488653,A00007454,Credit,,108.4,27296.9,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,08:05:58,2013-07-31T08:05:58
7621,T03487892,A00007401,Credit,,202.5,38883.0,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,12:23:59,2013-07-31T12:23:59
7622,T00622931,A00002124,Debit,Cash Withdrawal,14.6,45633.1,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,08:28:31,2013-07-31T08:28:31
7623,T00622056,A00002122,Debit,Cash Withdrawal,14.6,79884.0,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,13:44:35,2013-07-31T13:44:35
7624,T03544294,A00000415,Credit,,194.1,42702.9,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,10:46:18,2013-07-31T10:46:18
7625,T03546057,A00000465,Credit,,142.1,30960.9,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,15:44:57,2013-07-31T15:44:57
7626,T03543512,A00000396,Credit,,213.9,51557.5,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,16:05:42,2013-07-31T16:05:42
7627,T03545167,A00000443,Credit,,63.7,15481.3,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,15:42:04,2013-07-31T15:42:04
7628,T03545866,A00000461,Credit,,108.9,26863.0,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,08:41:01,2013-07-31T08:41:01
7629,T03544908,A00000435,Credit,,61.6,13768.2,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,16:47:30,2013-07-31T16:47:30
7630,T03543744,A00000401,Credit,,157.1,34378.7,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,16:20:52,2013-07-31T16:20:52
7631,T03544751,A00000428,Credit,,88.4,28451.7,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,09:13:36,2013-07-31T09:13:36
7632,T03545330,A00000446,Credit,,55.4,24315.4,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,11:19:06,2013-07-31T11:19:06
7633,T03543443,A00000395,Credit,,186.5,45080.7,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,16:06:18,2013-07-31T16:06:18
7634,T03545704,A00000456,Credit,,194.4,57109.7,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,15:19:58,2013-07-31T15:19:58
7635,T03544567,A00000425,Credit,,120.1,30555.3,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,14:48:34,2013-07-31T14:48:34
7636,T03543137,A00000385,Credit,,18.6,14944.3,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,08:53:51,2013-07-31T08:53:51
7637,T03544126,A00000411,Credit,,206.1,48964.3,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,13:04:02,2013-07-31T13:04:02
7638,T03546419,A00000477,Credit,,125.0,31428.7,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,12:37:26,2013-07-31T12:37:26
7639,T03570845,A00001222,Credit,,125.9,28893.4,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,13:05:22,2013-07-31T13:05:22
7640,T03573356,A00001299,Credit,,18.5,12531.5,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,13:39:44,2013-07-31T13:39:44
7641,T03572666,A00001285,Credit,,171.9,47349.1,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,14:33:16,2013-07-31T14:33:16
7642,T03574038,A00001322,Credit,,16.2,4651.2,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,08:14:55,2013-07-31T08:14:55
7643,T03570430,A00001207,Credit,,174.1,46288.7,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,11:49:42,2013-07-31T11:49:42
7644,T03571327,A00001239,Credit,,64.3,20868.3,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,16:17:21,2013-07-31T16:17:21
7645,T03572394,A00001276,Credit,,117.1,25173.6,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,14:19:25,2013-07-31T14:19:25
7646,T03621137,A00002741,Credit,,178.2,62565.2,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,14:22:55,2013-07-31T14:22:55
7647,T03621887,A00002762,Credit,,229.8,101691.7,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,11:39:08,2013-07-31T11:39:08
7648,T03624982,A00002861,Credit,,63.5,20705.5,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,11:06:25,2013-07-31T11:06:25
7649,T03624193,A00002838,Credit,,366.5,61385.4,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,12:27:20,2013-07-31T12:27:20
7650,T03621746,A00002758,Credit,,81.7,22809.5,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,11:15:33,2013-07-31T11:15:33
7651,T03625049,A00002862,Credit,,233.6,41372.5,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,09:29:50,2013-07-31T09:29:50
7652,T03622488,A00002779,Credit,,48.5,21256.5,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,09:48:50,2013-07-31T09:48:50
7653,T03621957,A00002763,Credit,,391.5,88482.1,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,12:35:57,2013-07-31T12:35:57
7654,T01579155,A00005369,Debit,Cash Withdrawal,14.6,30734.1,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,16:07:59,2013-07-31T16:07:59
7655,T01549033,A00005270,Debit,Cash Withdrawal,14.6,51881.3,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,14:56:16,2013-07-31T14:56:16
7656,T01911082,A00006473,Debit,Cash Withdrawal,14.6,49910.1,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,13:52:38,2013-07-31T13:52:38
7657,T01910877,A00006473,Debit,Cash Withdrawal,4500.0,45410.1,,,0,2013,7,31,2013-07-31,2013-07-31,13:43:58,2013-07-31T13:43:58
7658,T01935756,A00006555,Debit,Cash Withdrawal,30.0,22089.4,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,12:01:54,2013-07-31T12:01:54
7659,T02780746,A00009203,Debit,Cash Withdrawal,14.6,36398.3,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,14:07:33,2013-07-31T14:07:33
7660,T02776093,A00009188,Debit,Cash Withdrawal,14.6,20468.8,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,14:54:41,2013-07-31T14:54:41
7661,T03534496,A00000119,Credit,,130.4,36072.3,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,08:19:49,2013-07-31T08:19:49
7662,T03531609,A00000036,Credit,,74.4,20426.4,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,16:34:09,2013-07-31T16:34:09
7663,T03534317,A00000115,Credit,,124.3,30043.2,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,11:13:15,2013-07-31T11:13:15
7664,T03533272,A00000083,Credit,,125.8,32046.9,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,08:09:07,2013-07-31T08:09:07
7665,T03533626,A00000096,Credit,,234.7,43693.3,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,09:56:21,2013-07-31T09:56:21
7666,T03534206,A00000112,Credit,,90.1,31102.2,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,15:21:12,2013-07-31T15:21:12
7667,T03533399,A00000086,Credit,,48.8,15965.7,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,08:48:01,2013-07-31T08:48:01
7668,T03533119,A00000078,Credit,,48.1,17926.0,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,16:46:24,2013-07-31T16:46:24
7669,T00851629,A00002902,Debit,Cash Withdrawal,14.6,30907.1,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,08:06:52,2013-07-31T08:06:52
7670,T00463048,A00001575,Debit,Cash Withdrawal,14.6,25201.7,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,12:22:48,2013-07-31T12:22:48
7671,T00506654,A00001730,Debit,Cash Withdrawal,14.6,23201.5,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,09:45:30,2013-07-31T09:45:30
7672,T00507073,A00001731,Debit,Cash Withdrawal,14.6,14040.6,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,10:28:42,2013-07-31T10:28:42
7673,T00505685,A00001726,Debit,Cash Withdrawal,14.6,29029.1,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,10:44:05,2013-07-31T10:44:05
7674,T00507038,A00001731,Debit,Cash Withdrawal,640.0,14055.2,,,,2013,7,31,2013-07-31,2013-07-31,10:40:35,2013-07-31T10:40:35
7675,T00847019,A00002884,Debit,Cash Withdrawal,14.6,31453.6,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,16:21:18,2013-07-31T16:21:18
7676,T00849962,A00002895,Debit,Cash Withdrawal,14.6,61943.3,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,14:35:38,2013-07-31T14:35:38
7677,T00846244,A00002881,Debit,Cash Withdrawal,14.6,31413.6,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,11:42:46,2013-07-31T11:42:46
7678,T01486320,A00005065,Debit,Cash Withdrawal,14.6,48748.9,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,11:15:40,2013-07-31T11:15:40
7679,T01486282,A00005065,Debit,Cash Withdrawal,4800.0,43948.9,,,,2013,7,31,2013-07-31,2013-07-31,10:17:56,2013-07-31T10:17:56
7680,T03474077,A00008261,Credit,,256.6,65069.9,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,13:21:54,2013-07-31T13:21:54
7681,T03474657,A00008330,Credit,,178.9,42813.9,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,10:13:51,2013-07-31T10:13:51
7682,T03470095,A00004350,Credit,,258.3,62647.5,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,10:49:46,2013-07-31T10:49:46
7683,T03469670,A00004296,Credit,,151.9,32560.0,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,14:22:41,2013-07-31T14:22:41
7684,T03474505,A00008321,Credit,,186.6,44988.0,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,12:35:03,2013-07-31T12:35:03
7685,T03468810,A00004159,Credit,,1.4,601.4,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,14:14:07,2013-07-31T14:14:07
7686,T03469999,A00004347,Credit,,113.4,27635.2,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,08:22:35,2013-07-31T08:22:35
7687,T03475624,A00008519,Credit,,425.6,104637.7,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,08:60:25,2013-07-31T08:60:25
7688,T03469156,A00004240,Credit,,197.8,36419.5,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,16:49:27,2013-07-31T16:49:27
7689,T03469085,A00004225,Credit,,143.0,39297.9,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,13:22:32,2013-07-31T13:22:32
7690,T03470165,A00004355,Credit,,104.3,25168.6,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,09:59:37,2013-07-31T09:59:37
7691,T03470810,A00004484,Credit,,213.2,42562.5,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,14:43:06,2013-07-31T14:43:06
7692,T03469223,A00004254,Credit,,81.4,23420.5,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,12:23:07,2013-07-31T12:23:07
7693,T03469756,A00004321,Credit,,279.2,36001.4,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,12:52:22,2013-07-31T12:52:22
7694,T00205185,A00000697,Debit,Cash Withdrawal,14.6,47535.3,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,08:10:31,2013-07-31T08:10:31
7695,T00253097,A00000866,Debit,Cash Withdrawal,14.6,34558.9,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,13:53:26,2013-07-31T13:53:26
7696,T00252100,A00000863,Debit,Cash Withdrawal,14.6,68932.9,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,11:17:56,2013-07-31T11:17:56
7697,T00251494,A00000862,Debit,Cash Withdrawal,30.0,65546.1,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,10:38:16,2013-07-31T10:38:16
7698,T00192301,A00000652,Debit,Cash Withdrawal,14.6,39191.5,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,08:10:53,2013-07-31T08:10:53
7699,T01021398,A00003487,Debit,Cash Withdrawal,14.6,38600.5,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,11:19:42,2013-07-31T11:19:42
7700,T03394083,A00011265,Debit,Cash Withdrawal,14.6,18272.4,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,15:05:15,2013-07-31T15:05:15
7701,T03402973,A00011295,Debit,Cash Withdrawal,14.6,26078.7,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,10:27:16,2013-07-31T10:27:16
7702,T03531026,A00000023,Credit,,135.2,39494.9,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,16:33:32,2013-07-31T16:33:32
7703,T03523090,A00010656,Credit,,182.3,59354.2,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,12:38:19,2013-07-31T12:38:19
7704,T03526457,A00010973,Credit,,234.2,40950.8,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,12:17:49,2013-07-31T12:17:49
7705,T03529366,A00011320,Credit,,28.9,35868.4,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,13:31:18,2013-07-31T13:31:18
7706,T03526808,A00011013,Credit,,208.3,42201.1,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,10:44:34,2013-07-31T10:44:34
7707,T03527784,A00011111,Credit,,311.4,83663.8,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,12:50:08,2013-07-31T12:50:08
7708,T03530487,A00000002,Credit,,203.0,39083.5,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,12:54:15,2013-07-31T12:54:15
7709,T03527297,A00011065,Credit,,135.4,33129.0,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,08:07:33,2013-07-31T08:07:33
7710,T03525705,A00010911,Credit,,125.4,37442.5,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,14:52:48,2013-07-31T14:52:48
7711,T03528748,A00011265,Credit,,85.2,18287.0,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,15:34:45,2013-07-31T15:34:45
7712,T03524005,A00010738,Credit,,256.3,61498.0,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,10:53:38,2013-07-31T10:53:38
7713,T03529069,A00011295,Credit,,44.2,26093.3,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,14:36:03,2013-07-31T14:36:03
7714,T03626475,A00002902,Credit,,144.0,30921.7,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,14:13:01,2013-07-31T14:13:01
7715,T03625753,A00002881,Credit,,129.8,31428.2,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,10:16:08,2013-07-31T10:16:08
7716,T03625868,A00002884,Credit,,131.9,31468.2,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,11:21:16,2013-07-31T11:21:16
7717,T03626259,A00002895,Credit,,261.0,61957.9,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,08:60:41,2013-07-31T08:60:41
7718,T03627748,A00002940,Credit,,164.7,72906.8,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,14:09:10,2013-07-31T14:09:10
7719,T03627131,A00002925,Credit,,108.2,19817.1,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,16:50:56,2013-07-31T16:50:56
7720,T03625681,A00002880,Credit,,46.4,21633.4,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,13:05:18,2013-07-31T13:05:18
7721,T03627445,A00002932,Credit,,306.0,63824.4,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,13:57:51,2013-07-31T13:57:51
7722,T03627512,A00002933,Credit,,138.7,48222.0,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,13:02:55,2013-07-31T13:02:55
7723,T03627202,A00002926,Credit,,142.8,32044.4,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,11:07:07,2013-07-31T11:07:07
7724,T03625543,A00002876,Credit,,157.6,39643.7,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,16:21:05,2013-07-31T16:21:05
7725,T03628749,A00002970,Credit,,113.1,28602.4,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,16:04:43,2013-07-31T16:04:43
7726,T03628502,A00002962,Credit,,183.8,36527.8,Interest Credited,,,2013,7,31,2013-07-31,2013-07-31,11:07:44,2013-07-31T11:07:44
7727,T00956966,A00003260,Debit,Cash Withdrawal,14.6,85746.2,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,09:50:45,2013-07-31T09:50:45
7728,T01117626,A00003818,Debit,Cash Withdrawal,14.6,33456.8,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,10:04:58,2013-07-31T10:04:58
7729,T01122490,A00003834,Debit,Cash Withdrawal,14.6,22062.5,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,14:13:28,2013-07-31T14:13:28
7730,T00094875,A00000322,Debit,Cash Withdrawal,14.6,39425.8,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,09:59:12,2013-07-31T09:59:12
7731,T00101619,A00000346,Debit,Cash Withdrawal,14.6,20763.5,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,10:49:11,2013-07-31T10:49:11
7732,T00106035,A00000361,Debit,Cash Withdrawal,14.6,47599.1,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,13:49:10,2013-07-31T13:49:10
7733,T00184996,A00000627,Debit,Cash Withdrawal,14.6,58141.4,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,10:58:15,2013-07-31T10:58:15
7734,T00084036,A00000280,Debit,Cash Withdrawal,14.6,27554.6,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,09:33:31,2013-07-31T09:33:31
7735,T00093116,A00000317,Debit,Cash Withdrawal,14.6,30415.1,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,15:18:26,2013-07-31T15:18:26
7736,T00088593,A00000299,Credit,Credit in Cash,5344.0,94189.0,,,,2013,7,31,2013-07-31,2013-07-31,11:16:02,2013-07-31T11:16:02
7737,T00929851,A00003168,Debit,Cash Withdrawal,14.6,23397.5,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,08:46:25,2013-07-31T08:46:25
7738,T00608362,A00002070,Debit,Cash Withdrawal,14.6,29411.1,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,13:09:31,2013-07-31T13:09:31
7739,T00708307,A00002425,Debit,Cash Withdrawal,14.6,25078.2,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,11:03:35,2013-07-31T11:03:35
7740,T00711702,A00002433,Debit,Cash Withdrawal,14.6,17213.7,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,08:13:02,2013-07-31T08:13:02
7741,T00710372,A00002429,Debit,Cash Withdrawal,14.6,28787.2,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,11:59:38,2013-07-31T11:59:38
7742,T00712088,A00002434,Debit,Cash Withdrawal,14.6,19022.0,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,16:29:03,2013-07-31T16:29:03
7743,T02579539,A00008519,Debit,Cash Withdrawal,36800.0,68102.4,,,,2013,7,31,2013-07-31,2013-07-31,14:40:42,2013-07-31T14:40:42
7744,T00492122,A00001678,Debit,Cash Withdrawal,14.6,50103.4,Payment on Statement,,,2013,7,31,2013-07-31,2013-07-31,08:09:22,2013-07-31T08:09:22
